,Symbol,Company,Earnings Call Time,EPS Estimate,Reported EPS,Surprise(%),Earnings Date
67,DSSI,Diamond S Shipping Inc,Time Not Supplied,-0.12,-0.19,-58.33,2019-11-13
68,DSSI,Diamond S Shipping Inc,TAS,-0.12,-0.19,-58.33,2019-11-13
3,DSW,Designer Brands Inc,Before Market Open,,,,2019-12-09
13,DSX,Diana Shipping Inc,Before Market Open,0.02,0.01,-50.0,2019-11-04
13,DT,Dynatrace Inc,TAS,0.04,0.06,50.0,2019-10-30
14,DT,Dynatrace Inc,After Market Close,0.04,0.06,50.0,2019-10-30
59,DTE,DTE Energy Co,Before Market Open,2.01,,,2019-10-22
6,DTEA,DAVIDsTEA Inc,TAS,,,,2019-12-20
22,DTGI,Digerati Technologies Inc,Before Market Open,,,,2019-11-18
12,DTGI,Digerati Technologies Inc,Before Market Open,,,,2019-12-16
38,DTIL,Precision BioSciences Inc,Time Not Supplied,-0.5,-0.41,18.0,2019-11-12
82,DTRK,DATATRAK International Inc,Time Not Supplied,,,,2019-11-05
23,DUK,Duke Energy Corp,TAS,1.67,1.79,7.19,2019-11-08
34,DUO,Fangdd Network Group Ltd,After Market Close,0.11,0.14,27.27,2019-12-05
83,DVA,DaVita Inc,TAS,1.24,1.53,23.39,2019-11-05
95,DVAX,Dynavax Technologies Corp,TAS,-0.39,-0.49,-25.64,2019-11-06
60,DVCR,Diversicare Healthcare Services Inc,TAS,,,,2019-10-31
61,DVCR,Diversicare Healthcare Services Inc,After Market Close,,,,2019-10-31
54,DVD,Dover Motorsports Inc,Before Market Open,,,,2019-10-24
27,DVN,Devon Energy Corp,TAS,0.16,0.29,81.25,2019-11-05
30,DWSN,Dawson Geophysical Co,Before Market Open,-0.16,,,2019-10-31
35,DX,Dynex Capital Inc,TAS,0.43,0.48,11.63,2019-10-31
35,DXC,DXC Technology Co,TAS,1.42,1.38,-2.82,2019-11-11
23,DXCM,DexCom Inc,TAS,0.2,0.65,225.0,2019-11-06
9,DXLG,Destination XL Group Inc,TAS,,-0.14,,2019-11-22
27,DXPE,DXP Enterprises Inc,Time Not Supplied,0.56,0.71,26.79,2019-11-06
69,DXYN,Dixie Group Inc,TAS,,,,2019-11-07
70,DXYN,Dixie Group Inc,Before Market Open,,,,2019-11-07
22,DY,Dycom Industries Inc,TAS,0.72,0.88,22.22,2019-11-26
69,DYAI,Dyadic International Inc,After Market Close,-0.06,-0.02,66.67,2019-11-13
78,DYNT,Dynatronics Corp,TAS,-0.04,-0.01,75.0,2019-11-12
37,DZSI,DASAN Zhone Solutions Inc,After Market Close,-0.02,-0.06,-200.0,2019-11-12
13,EA,Electronic Arts Inc,TAS,0.86,0.97,12.79,2019-10-29
18,EACO,EACO Corp,After Market Close,,,,2019-10-23
25,EARN,Ellington Residential Mortgage REIT,TAS,0.22,0.19,-13.64,2019-11-04
94,EAST,Eastside Distilling Inc,TAS,-0.24,-0.38,-58.33,2019-11-14
71,EAT,Brinker International Inc,TAS,0.41,0.41,,2019-10-30
88,EB,Eventbrite Inc,After Market Close,-0.26,-0.36,-38.46,2019-11-07
91,EB,Eventbrite Inc,TAS,-0.26,-0.36,-38.46,2019-11-07
40,EBAY,eBay Inc,TAS,0.64,0.67,4.69,2019-10-23
7,EBF,Ennis Inc,TAS,0.39,0.41,5.13,2019-12-20
47,EBIX,Ebix Inc,TAS,1.08,0.67,-37.96,2019-11-12
20,EBMT,Eagle Bancorp Montana Inc,Time Not Supplied,0.49,0.63,28.57,2019-10-22
10,EBS,Emergent BioSolutions Inc,TAS,0.9,1.21,34.44,2019-11-06
17,EBSB,Meridian Bancorp Inc (MARYLAND),After Market Close,0.3,0.39,30.0,2019-10-22
11,EBTC,Enterprise Bancorp Inc,TAS,,,,2019-10-17
7,ECCB,Eagle Point Credit Company Inc,Time Not Supplied,,,,2019-11-19
42,ECHO,Echo Global Logistics Inc,TAS,0.37,0.39,5.41,2019-10-23
66,ECIA,Encision Inc,Before Market Open,,,,2019-11-06
59,ECL,Ecolab Inc,TAS,1.71,1.71,,2019-10-29
28,ECOLW,US Ecology Holdings Inc,TAS,0.74,0.75,1.35,2019-10-30
70,ECOM,ChannelAdvisor Corp,TAS,0.09,0.12,33.33,2019-11-07
75,ECOR,"electroCore, Inc.",TAS,-0.31,-0.36,-16.13,2019-11-13
47,ECPG,Encore Capital Group Inc,TAS,1.39,1.64,17.99,2019-11-06
61,ECR,Eclipse Resources Corp,Time Not Supplied,,,,2019-10-29
68,ED,Consolidated Edison Inc,TAS,1.58,1.54,-2.53,2019-11-04
72,EDAP,Edap Tms SA,TAS,0.04,0.03,-25.0,2019-11-13
61,EDIT,Editas Medicine Inc,TAS,-0.66,-0.32,51.52,2019-11-12
26,EDNT,Edison Nation Inc,Before Market Open,,,,2019-11-15
9,EDRY,EuroDry Ltd,TAS,-0.1,-0.35,-250.0,2019-11-14
5,EDSA,Edesa Biotech Inc,Time Not Supplied,,,,2019-12-12
95,EDU,New Oriental Education & Technology Group Inc,TAS,1.37,1.44,5.11,2019-10-22
23,EDUC,Educational Development Corp,TAS,,,,2019-10-15
33,EE,El Paso Electric Co,TAS,1.77,1.99,12.43,2019-11-06
98,EEFT,Euronet Worldwide Inc,TAS,2.8,2.84,1.43,2019-10-22
96,EEX,Emerald Expositions Events Inc,TAS,0.13,0.17,30.77,2019-11-05
98,EEX,Emerald Holding Inc,Before Market Open,0.13,0.17,30.77,2019-11-05
0,EEX,Emerald Expositions Events Inc,TAS,0.13,0.17,30.77,2019-11-05
2,EEX,Emerald Holding Inc,Before Market Open,0.13,0.17,30.77,2019-11-05
63,EFC,Ellington Financial Inc,TAS,0.43,0.47,9.3,2019-11-06
70,EFOI,Energy Focus Inc,Before Market Open,-0.15,-0.08,46.67,2019-11-13
37,EFSC,Enterprise Financial Services Corp,TAS,1.0,1.09,9.0,2019-10-21
27,EFSI,Eagle Financial Services Inc,Time Not Supplied,,,,2019-10-18
47,EFX,Equifax Inc,TAS,1.44,1.48,2.78,2019-10-23
6,EGAN,eGain Corp,After Market Close,0.02,0.05,150.0,2019-11-06
24,EGAN,eGain Corp,TAS,0.02,0.05,150.0,2019-11-07
10,EGBN,Eagle Bancorp Inc,TAS,1.07,1.07,,2019-10-16
15,EGDW,Edgewater Bancorp Inc,Time Not Supplied,,,,2019-10-25
1,EGHT,8x8 Inc,TAS,-0.17,-0.16,5.88,2019-10-30
97,EGLE,Eagle Bulk Shipping Inc,After Market Close,-0.02,-0.06,-200.0,2019-11-06
49,EGP,Eastgroup Properties Inc,TAS,0.54,0.6,11.11,2019-10-23
55,EGRX,Eagle Pharmaceuticals Inc,Before Market Open,0.43,0.26,-39.53,2019-11-12
37,EGY,VAALCO Energy Inc,After Market Close,0.05,-0.01,-120.0,2019-11-06
71,EGY,VAALCO Energy Inc,TAS,0.05,-0.01,-120.0,2019-11-07
70,EHC,Encompass Health Corp,TAS,0.89,0.93,4.49,2019-10-28
61,EHTH,Ehealth Inc,TAS,-0.63,-0.43,31.75,2019-10-24
12,EIC,Eagle Point Income Company Inc,Time Not Supplied,,,,2019-11-19
68,EIDX,Eidos Therapeutics Inc,After Market Close,-0.3,0.18,160.0,2019-10-31
45,EIG,Employers Holdings Inc,TAS,0.67,0.88,31.34,2019-10-23
74,EIGI,Endurance International Group Holdings Inc,TAS,-0.01,0.05,600.0,2019-10-31
88,EIGR,Eiger BioPharmaceuticals Inc,TAS,-0.75,-0.76,-1.33,2019-11-07
54,EIX,Edison International,TAS,1.58,1.5,-5.06,2019-10-29
50,EKSO,Ekso Bionics Holdings Inc,After Market Close,-1.05,,100.0,2019-10-30
41,EL,Estee Lauder Companies Inc,TAS,,,,2019-10-31
6,ELA,Envela Corp,Before Market Open,,,,2019-11-12
12,ELAN,Elanco Animal Health Inc,Time Not Supplied,0.26,0.3,15.38,2019-11-06
14,ELAN,Elanco Animal Health Inc,TAS,0.26,0.3,15.38,2019-11-06
76,ELF,e.l.f. Beauty Inc,TAS,0.09,0.15,66.67,2019-11-06
45,ELGX,Endologix Inc,TAS,-0.72,-0.55,23.61,2019-11-06
2,ELLO,Ellomay Capital Ltd,TAS,,,,2019-12-31
51,ELMD,Electromed Inc,After Market Close,0.01,0.12,1100.0,2019-11-12
77,ELMD,Electromed Inc,TAS,0.01,0.12,1100.0,2019-11-13
11,ELOX,Eloxx Pharmaceuticals Inc,TAS,-0.39,-0.32,17.95,2019-11-05
12,ELOX,Eloxx Pharmaceuticals Inc,After Market Close,-0.39,-0.32,17.95,2019-11-05
47,ELS,Equity LifeStyle Properties Inc,TAS,0.32,0.35,9.37,2019-10-21
23,ELTK,Eltek Ltd,TAS,,,,2019-11-20
81,ELTP,Elite Pharmaceuticals Inc,After Market Close,,,,2019-11-07
79,ELVT,Elevate Credit Inc,After Market Close,0.05,0.11,120.0,2019-11-04
98,ELY,Callaway Golf Co,TAS,0.25,0.36,44.0,2019-10-30
71,EMAN,eMagin Corp,Before Market Open,-0.01,-0.01,,2019-11-07
21,EMCF,Emclaire Financial Corp,Time Not Supplied,,,,2019-10-18
53,EME,EMCOR Group Inc,TAS,1.43,1.45,1.4,2019-10-29
24,EMKR,EMCORE Corp,TAS,-0.15,-0.27,-80.0,2019-12-05
49,EML,Eastern Co,Time Not Supplied,,,,2019-11-07
53,EMMA,Emmaus Life Sciences Inc,Before Market Open,-1.32,,,2019-11-12
4,EMMS,Emmis Communications Corp,Before Market Open,,,,2019-10-10
32,EMN,Eastman Chemical Co,TAS,1.98,1.94,-2.02,2019-10-24
70,EMR,Emerson Electric Co,TAS,1.08,1.16,7.41,2019-11-05
44,ENBL,Enable Midstream Partners LP,TAS,0.27,0.28,3.7,2019-11-06
4,ENBP,ENB Financial Corp,Time Not Supplied,,,,2019-10-11
26,ENDP,Endo International PLC,TAS,0.53,0.6,13.21,2019-11-04
20,ENDV,Endonovo Therapeutics Inc,After Market Close,,,,2019-11-19
76,ENG,ENGlobal Corp,TAS,,,,2019-11-12
85,ENLC,EnLink Midstream LLC,TAS,0.08,0.02,-75.0,2019-11-07
49,ENPH,Enphase Energy Inc,TAS,0.25,0.3,20.0,2019-10-29
50,ENPH,Enphase Energy Inc,After Market Close,0.25,0.3,20.0,2019-10-29
71,ENR,Energizer Holdings Inc,TAS,0.81,0.93,14.81,2019-11-13
33,ENS,EnerSys,TAS,1.19,1.23,3.36,2019-11-06
33,ENSG,Ensign Group Inc,TAS,0.55,0.55,,2019-10-30
37,ENSV,Enservco Corp,TAS,-0.06,-0.1,-66.67,2019-11-13
41,ENT,Global Eagle Entertainment Inc,TAS,-0.03,-0.05,-66.67,2019-11-06
42,ENT,Global Eagle Entertainment Inc,Time Not Supplied,-0.03,-0.05,-66.67,2019-11-06
26,ENTA,Enanta Pharmaceuticals Inc,After Market Close,0.53,0.44,-16.98,2019-11-21
65,ENTG,Entegris Inc,TAS,0.45,0.5,11.11,2019-10-24
14,ENTX,Entera Bio Ltd,Before Market Open,-0.15,-0.25,-66.67,2019-11-21
73,ENV,Envestnet Inc,TAS,0.58,0.6,3.45,2019-11-07
66,ENVA,Enova International Inc,After Market Close,0.8,0.86,7.5,2019-10-24
11,ENZ,Enzo Biochem Inc,After Market Close,,,,2019-10-15
12,ENZ,Enzo Biochem Inc,TAS,,,,2019-10-15
8,ENZ,Enzo Biochem Inc,TAS,,,,2019-12-10
9,ENZ,Enzo Biochem Inc,After Market Close,,,,2019-12-10
32,EOG,EOG Resources Inc,TAS,1.13,1.13,,2019-11-06
23,EOLS,Evolus Inc,Time Not Supplied,-1.13,-0.78,30.97,2019-11-04
6,EPAC,Enerpac Tool Group Corp,TAS,0.09,0.12,33.33,2019-12-19
76,EPAM,EPAM Systems Inc,TAS,1.33,1.39,4.51,2019-11-07
15,EPAY,Bottomline Technologies (DE) Inc,TAS,0.28,0.3,7.14,2019-11-08
94,EPC,Edgewell Personal Care Co,TAS,0.84,0.86,2.38,2019-11-12
87,EPD,Enterprise Products Partners LP,TAS,0.53,0.46,-13.21,2019-10-28
63,EPEGQ,EP Energy Corp,TAS,-0.12,,,2019-11-12
35,EPM,Evolution Petroleum Corp,After Market Close,0.08,0.08,,2019-11-06
39,EPM,Evolution Petroleum Corp,TAS,0.08,0.08,,2019-11-07
58,EPR,EPR Properties,TAS,0.73,0.36,-50.68,2019-10-29
50,EPRT,Essential Properties Realty Trust Inc,After Market Close,0.13,0.18,38.46,2019-11-06
81,EPSN,Epsilon Energy Ltd,TAS,,,,2019-11-13
34,EPZM,Epizyme Inc,TAS,-0.53,-0.4,24.53,2019-10-30
57,EQ,Equillium Inc,TAS,-0.4,-0.35,12.5,2019-11-12
17,EQBK,Equity Bancshares Inc,After Market Close,0.6,0.66,10.0,2019-10-21
25,EQBK,Equity Bancshares Inc,TAS,0.6,0.66,10.0,2019-10-22
16,EQC,Equity Commonwealth,TAS,,,,2019-10-29
40,EQH,Equitable Holdings Inc,After Market Close,1.06,1.38,30.19,2019-11-06
26,EQIX,Equinix Inc,TAS,1.67,1.41,-15.57,2019-10-30
89,EQM,EQM Midstream Partners LP,Before Market Open,1.07,1.31,22.43,2019-11-05
99,EQR,Equity Residential,TAS,0.37,0.71,91.89,2019-10-22
0,EQR,Equity Residential,TAS,0.37,0.71,91.89,2019-10-22
78,EQS,EQUUS Total Return Inc,After Market Close,,,,2019-11-13
69,EQT,EQT Corp,TAS,-0.19,-0.06,68.42,2019-10-31
6,ERA,Era Group Inc,After Market Close,-0.09,-0.09,,2019-11-05
55,ERA,Era Group Inc,TAS,-0.09,-0.09,,2019-11-06
38,ERI,Eldorado Resorts Inc,After Market Close,0.63,0.47,-25.4,2019-11-06
39,ERI,Eldorado Resorts Inc,TAS,0.63,0.47,-25.4,2019-11-06
87,ERIE,Erie Indemnity Co,TAS,1.65,1.8,9.09,2019-10-24
70,ERII,Energy Recovery Inc,TAS,0.03,0.07,133.33,2019-10-31
71,ERII,Energy Recovery Inc,After Market Close,0.03,0.07,133.33,2019-10-31
9,EROS,Eros International PLC,Before Market Open,0.07,-0.28,-500.0,2019-10-08
28,EROS,Eros International PLC,Before Market Open,0.07,-0.28,-500.0,2019-11-15
8,ES,Eversource Energy,TAS,0.96,0.98,2.08,2019-11-05
16,ESBK,Elmira Savings Bank,Time Not Supplied,,,,2019-10-16
57,ESBS,ES Bancshares Inc,Time Not Supplied,,,,2019-11-05
75,ESCA,Escalade Inc,Before Market Open,,,,2019-10-31
15,ESE,ESCO Technologies Inc,TAS,1.06,1.09,2.83,2019-11-19
19,ESEA,Euroseas Ltd,TAS,-0.36,-0.08,77.78,2019-11-25
54,ESES,Eco-Stim Energy Solutions Inc,After Market Close,,,,2019-11-12
72,ESGRO,Enstar Group Ltd,TAS,,,,2019-11-07
97,ESI,Element Solutions Inc,TAS,0.21,0.26,23.81,2019-11-07
46,ESNT,Essent Group Ltd,TAS,1.38,1.47,6.52,2019-11-08
1,ESOA,Energy Services Of America Corp,After Market Close,,,,2019-12-20
27,ESP,Espey MFG and Electronics Corp,Time Not Supplied,,,,2019-11-14
53,ESPR,Esperion Therapeutics Inc,TAS,-1.95,-2.52,-29.23,2019-11-06
50,ESQ,Esquire Financial Holdings Inc,Before Market Open,0.47,0.49,4.26,2019-10-25
43,ESRT,Empire State Realty Trust Inc,TAS,0.08,0.09,12.5,2019-10-23
41,ESS,Essex Property Trust Inc,TAS,1.34,1.51,12.69,2019-10-23
45,ESSA,ESSA Bancorp Inc,After Market Close,0.3,0.35,16.67,2019-10-23
58,ESTA,Establishment Labs Holdings Inc,Time Not Supplied,-0.5,-0.62,-24.0,2019-11-12
59,ESTA,Establishment Labs Holdings Inc,TAS,-0.5,-0.62,-24.0,2019-11-12
11,ESTC,Elastic NV,After Market Close,-0.31,-0.22,29.03,2019-12-04
65,ESTE,Earthstone Energy Inc,Before Market Open,0.13,0.18,38.46,2019-11-06
14,ESXB,Community Bankers Trust Corp,Time Not Supplied,0.16,0.2,25.0,2019-10-25
68,ET,Energy Transfer LP,TAS,0.37,0.32,-13.51,2019-11-06
43,ETFC,E*TRADE Financial Corp,TAS,1.01,1.08,6.93,2019-10-17
19,ETH,Ethan Allen Interiors Inc,TAS,0.34,0.35,2.94,2019-11-04
35,ETM,Entercom Communications Corp,TAS,0.27,0.29,7.41,2019-11-08
98,ETN,Eaton Corporation PLC,TAS,1.51,1.52,0.66,2019-10-29
10,ETON,Eton Pharmaceuticals Inc,TAS,-0.25,-0.28,-12.0,2019-11-14
33,ETR,Entergy Corp,TAS,2.29,2.52,10.04,2019-10-30
31,ETRN,Equitrans Midstream Corp,Before Market Open,0.44,0.94,113.64,2019-11-05
22,ETSY,Etsy Inc,TAS,0.12,0.12,,2019-10-30
5,ETTX,Entasis Therapeutics Holdings Inc,TAS,-0.87,-0.27,68.97,2019-11-14
20,EV,Eaton Vance Corp,TAS,0.88,0.95,7.95,2019-11-26
17,EVA,Enviva Partners LP,TAS,0.48,0.52,8.33,2019-10-30
19,EVBG,Everbridge Inc,After Market Close,-0.05,-0.04,20.0,2019-11-04
47,EVBN,Evans Bancorp Inc,TAS,0.92,1.04,13.04,2019-10-24
48,EVBN,Evans Bancorp Inc,Time Not Supplied,0.92,1.04,13.04,2019-10-24
56,EVC,Entravision Communications Corp,TAS,0.05,-0.02,-140.0,2019-11-07
16,EVER,EverQuote Inc,Time Not Supplied,-0.08,0.01,112.5,2019-11-04
15,EVFM,Evofem Biosciences Inc,TAS,-0.31,-0.3,3.23,2019-11-06
93,EVH,Evolent Health Inc,After Market Close,-0.12,-0.09,25.0,2019-11-05
51,EVI,EVI Industries Inc,After Market Close,,,,2019-11-08
79,EVK,Ever-Glory International Group Inc,TAS,,,,2019-11-13
58,EVLO,Evelo Biosciences Inc,TAS,-0.63,-0.67,-6.35,2019-11-05
59,EVLO,Evelo Biosciences Inc,Before Market Open,-0.63,-0.67,-6.35,2019-11-05
48,EVOL,Evolving Systems Inc,After Market Close,,,,2019-11-12
98,EVOP,EVO Payments Inc,Before Market Open,0.16,0.19,18.75,2019-11-07
44,EVR,Evercore Inc,TAS,1.63,1.26,-22.7,2019-10-23
52,EVRC,Evercel Inc,Time Not Supplied,,,,2019-10-29
49,EVRG,Evergy Inc,Time Not Supplied,1.57,1.57,,2019-11-06
86,EVRG,Evergy Inc,TAS,1.57,1.57,,2019-11-07
90,EVRI,Everi Holdings Inc,TAS,0.07,0.12,71.43,2019-11-05
8,EVSI,Envision Solar International Inc,After Market Close,-0.14,-0.12,14.29,2019-11-14
19,EVTC,Evertec Inc,TAS,0.47,0.47,,2019-10-30
94,EW,Edwards Lifesciences Corp,TAS,1.22,1.41,15.57,2019-10-23
24,EWBC,East West Bancorp Inc,TAS,1.2,1.17,-2.5,2019-10-17
67,EXAS,Exact Sciences Corp,TAS,-0.41,-0.31,24.39,2019-10-29
52,EXC,Exelon Corp,TAS,0.89,0.92,3.37,2019-10-31
23,EXEL,Exelixis Inc,TAS,0.19,0.31,63.16,2019-10-30
56,EXLS,Exlservice Holdings Inc,TAS,0.75,0.84,12.0,2019-10-29
63,EXP,Eagle Materials Inc,TAS,1.59,1.77,11.32,2019-10-31
94,EXPD,Expeditors International of Washington Inc,TAS,0.91,0.92,1.1,2019-11-05
51,EXPE,Expedia Group Inc,TAS,3.8,3.38,-11.05,2019-11-06
56,EXPI,eXp World Holdings Inc,After Market Close,-0.05,-0.03,40.0,2019-11-06
60,EXPO,Exponent Inc,TAS,0.34,0.36,5.88,2019-10-17
30,EXPR,Express Inc,TAS,-0.09,-0.03,66.67,2019-12-05
57,EXR,Extra Space Storage Inc,TAS,0.81,0.79,-2.47,2019-10-29
44,EXTN,Exterran Corp,TAS,0.01,-0.1,-1100.0,2019-11-04
25,EXTR,Extreme Networks Inc,TAS,0.03,0.08,166.67,2019-10-30
73,EYEN,Eyenovia Inc,Before Market Open,-0.34,-0.29,14.71,2019-11-13
67,EYES,Second Sight Medical Products Inc,After Market Close,-0.48,-0.48,,2019-11-14
80,EYPT,Eyepoint Pharmaceuticals Inc,TAS,-0.14,-0.15,-7.14,2019-11-07
29,EZPW,EZCORP Inc,TAS,0.19,0.19,,2019-12-05
80,F,Ford Motor Co,TAS,0.26,0.34,30.77,2019-10-23
4,FAF,First American Financial Corp,TAS,1.44,1.64,13.89,2019-10-24
24,FALC,FalconStor Software Inc,After Market Close,,,,2019-11-19
86,FANG,Diamondback Energy Inc,TAS,1.74,1.47,-15.52,2019-11-05
24,FANH,Fanhua Inc,After Market Close,0.33,0.33,,2019-11-20
41,FARO,FARO Technologies Inc,TAS,,-0.36,,2019-10-30
6,FAST,Fastenal Co,TAS,0.35,0.37,5.71,2019-10-11
9,FAT,FAT Brands Inc,Time Not Supplied,,,,2019-11-07
17,FATE,Fate Therapeutics Inc,TAS,-0.38,-0.4,-5.26,2019-11-05
18,FATE,Fate Therapeutics Inc,After Market Close,-0.38,-0.4,-5.26,2019-11-05
40,FB,Facebook Inc,TAS,1.91,2.12,10.99,2019-10-30
0,FBAK,First National Bank Alaska,Time Not Supplied,,,,2019-10-26
35,FBC,Flagstar Bancorp Inc,TAS,1.04,1.11,6.73,2019-10-22
34,FBHS,Fortune Brands Home & Security Inc,TAS,0.98,0.95,-3.06,2019-10-23
7,FBIO,Fortress Biotech Inc,Before Market Open,,,,2019-11-07
44,FBIOP,Fortress Biotech Inc,Before Market Open,,,,2019-11-12
64,FBIZ,First Business Financial Services Inc,After Market Close,0.52,0.59,13.46,2019-10-24
39,FBK,FB Financial Corp,TAS,0.72,0.77,6.94,2019-10-21
86,FBK,FB Financial Corp,TAS,0.72,0.77,6.94,2019-10-22
37,FBM,Foundation Building Materials Inc,TAS,0.31,0.33,6.45,2019-11-04
26,FBMS,First Bancshares Inc (Mississippi),After Market Close,0.71,0.74,4.23,2019-10-21
63,FBNC,First Bancorp,After Market Close,0.8,0.84,5.0,2019-10-23
29,FBP,First Bancorp,TAS,0.19,0.2,5.26,2019-10-22
2,FBSI,First Bancshares Inc (Missouri),Time Not Supplied,,,,2019-10-11
10,FBSS,Fauquier Bankshares Inc,Time Not Supplied,,,,2019-10-21
78,FBTT,First Bankers Trustshares Inc,Time Not Supplied,,,,2019-10-24
36,FC,Franklin Covey Co,TAS,0.37,0.41,10.81,2019-11-07
37,FC,Franklin Covey Co,After Market Close,0.37,0.41,10.81,2019-11-07
7,FCBC,First Community Bankshares Inc,TAS,0.55,0.57,3.64,2019-10-22
21,FCBI,Frederick County Bancorp Inc,Time Not Supplied,,,,2019-10-22
38,FCBP,First Choice Bancorp,Time Not Supplied,0.56,0.68,21.43,2019-10-22
30,FCCO,First Community Corp (South Carolina),Time Not Supplied,0.35,0.39,11.43,2019-10-16
0,FCCY,1st Constitution Bancorp,Time Not Supplied,0.4,0.42,5.0,2019-10-18
13,FCF,First Commonwealth Financial Corp,TAS,0.28,0.3,7.14,2019-10-29
55,FCFS,FirstCash Inc,TAS,0.84,0.84,,2019-10-23
10,FCN,FTI Consulting Inc,TAS,0.97,1.63,68.04,2019-10-24
45,FCNCA,First Citizens BancShares Inc (Delaware),After Market Close,,,,2019-10-29
71,FCPT,Four Corners Property Trust Inc,TAS,0.26,0.27,3.85,2019-10-29
12,FCSC,Fibrocell Science Inc,After Market Close,-0.29,-0.76,-162.07,2019-11-14
53,FCX,Freeport-McMoRan Inc,TAS,-0.01,-0.01,,2019-10-23
29,FDBC,Fidelity D&D Bancorp Inc,Time Not Supplied,,,,2019-10-23
35,FDEF,First Defiance Financial Corp,TAS,0.6,0.68,13.33,2019-10-21
48,FDP,Fresh Del Monte Produce Inc,TAS,0.16,0.35,118.75,2019-10-29
11,FDS,FactSet Research Systems Inc,TAS,2.42,2.58,6.61,2019-12-19
8,FDUS,Fidus Investment Corp,TAS,0.36,0.35,-2.78,2019-10-31
8,FDX,FedEx Corp,TAS,2.76,2.51,-9.06,2019-12-17
1,FE,FirstEnergy Corp,TAS,0.73,0.76,4.11,2019-11-04
90,FEDU,Four Seasons Education (Cayman) Inc,TAS,,,,2019-10-23
5,FEDU,Four Seasons Education (Cayman) Inc,TAS,,,,2019-10-23
14,FEIM,Frequency Electronics Inc,TAS,,,,2019-12-12
79,FELE,Franklin Electric Co Inc,TAS,0.71,0.73,2.82,2019-10-29
60,FELP,Foresight Energy LP,TAS,-0.05,,,2019-11-12
52,FELPU,Foresight Energy LP,TAS,-0.05,-0.21,-320.0,2019-11-12
63,FENC,Fennec Pharmaceuticals Inc,TAS,-0.2,-0.09,55.0,2019-11-12
92,FENG,Phoenix New Media Ltd,TAS,-0.03,-0.1,-233.33,2019-11-11
64,FET,Forum Energy Technologies Inc,TAS,-0.05,0.02,140.0,2019-10-24
81,FETM,Fentura Financial Inc,Time Not Supplied,,,,2019-10-24
61,FEYE,FireEye Inc,TAS,0.01,0.02,100.0,2019-10-29
31,FF,FutureFuel Corp,TAS,,,,2019-11-08
15,FFBC,First Financial Bancorp,TAS,0.54,0.56,3.7,2019-10-17
53,FFBW,Ffbw Inc,Time Not Supplied,,,,2019-10-25
84,FFG,FBL Financial Group Inc,TAS,1.24,1.02,-17.74,2019-10-31
6,FFIC,Flushing Financial Corp,TAS,0.41,0.43,4.88,2019-10-29
31,FFIN,First Financial Bankshares Inc,TAS,0.31,0.32,3.23,2019-10-17
58,FFIV,F5 Networks Inc,TAS,2.55,2.59,1.57,2019-10-23
13,FFMH,First Farmers and Merchants Corp,Before Market Open,,,,2019-10-28
80,FFNW,First Financial Northwest Inc,Time Not Supplied,0.23,0.25,8.7,2019-10-24
91,FFWC,FFW Corp,Time Not Supplied,,,,2019-10-23
1,FFWM,First Foundation Inc,After Market Close,0.36,0.39,8.33,2019-10-22
56,FFWM,First Foundation Inc,TAS,0.36,0.39,8.33,2019-10-23
84,FG,FGL Holdings Inc,After Market Close,0.33,0.36,9.09,2019-11-06
72,FGBI,First Guaranty Bancshares Inc,After Market Close,0.04,0.04,,2019-10-30
55,FGEN,FibroGen Inc,After Market Close,-0.55,-0.57,-3.64,2019-11-11
40,FGP,Ferrellgas Partners LP,TAS,-0.62,-0.72,-16.13,2019-10-15
7,FGP,Ferrellgas Partners LP,TAS,-0.35,-0.46,-31.43,2019-12-06
37,FGPR,Ferrellgas Partners LP,TAS,-0.62,-0.72,-16.13,2019-10-15
6,FGPR,Ferrellgas Partners LP,TAS,-0.35,-0.46,-31.43,2019-12-06
75,FHB,First Hawaiian Inc,TAS,0.53,0.57,7.55,2019-10-24
33,FHN,First Horizon National Corp,TAS,0.42,0.43,2.38,2019-10-16
22,FI,Franks International NV,TAS,-0.05,-0.08,-60.0,2019-11-05
62,FIBK,First Interstate Bancsystem Inc,TAS,0.79,0.76,-3.8,2019-10-23
51,FICO,Fair Isaac Corp,TAS,1.68,2.01,19.64,2019-11-04
83,FII,Federated Hermes Inc,TAS,0.65,0.72,10.77,2019-10-24
21,FINV,FinVolution Group,Before Market Open,1.82,1.89,3.85,2019-11-19
21,FIS,Fidelity National Information Services Inc,TAS,1.35,1.43,5.93,2019-11-05
62,FISI,Financial Institutions Inc,TAS,0.68,0.78,14.71,2019-10-29
77,FISV,Fiserv Inc,TAS,1.0,1.02,2.0,2019-11-06
78,FIT,Fitbit Inc,TAS,-0.1,-0.1,,2019-11-06
30,FITBI,Fifth Third Bancorp,Before Market Open,,,,2019-10-22
19,FITBP,Fifth Third Bancorp,TAS,,,,2019-10-22
5,FIVE,Five Below Inc,TAS,0.17,0.18,5.88,2019-12-04
14,FIVN,Five9 Inc,TAS,0.15,0.2,33.33,2019-11-05
5,FIX,Comfort Systems USA Inc,After Market Close,0.85,0.98,15.29,2019-10-24
35,FIX,Comfort Systems USA Inc,TAS,0.85,0.98,15.29,2019-10-25
99,FIXX,Homology Medicines Inc,TAS,-0.6,-0.67,-11.67,2019-11-12
