,Symbol,Company,Earnings Call Time,EPS Estimate,Reported EPS,Surprise(%),Earnings Date
12,ASB,Associated Banc-Corp,TAS,0.5,0.5,,2019-04-25
30,ASC,Ardmore Shipping Corp,TAS,-0.1,-0.08,20.0,2019-05-01
7,ASCMB,Ascent Capital Group Inc,TAS,,,,2019-05-14
7,ASFI,Asta Funding Inc,TAS,,,,2019-05-13
6,ASGN,ASGN Inc,TAS,0.95,0.93,-2.11,2019-04-24
6,ASH,Ashland Global Holdings Inc.,After Market Close,0.84,0.83,-1.19,2019-04-30
6,ASIX,AdvanSix Inc,TAS,0.38,0.68,78.95,2019-05-03
1,ASNA,Ascena Retail Group Inc,TAS,-7.46,-5.2,30.29,2019-06-10
0,ASND,Ascendis Pharma A/S,TAS,0.01,-0.03,-400.0,2019-04-03
0,ASND,Ascendis Pharma A/S,After Market Close,0.01,-0.03,-400.0,2019-05-30
10,ASPN,Aspen Aerogels Inc,TAS,-0.25,-0.25,,2019-05-02
8,ASPS,Altisource Portfolio Solutions SA,Time Not Supplied,0.29,0.48,65.52,2019-04-25
32,ASRT,Assertio Therapeutics Inc,After Market Close,0.18,0.23,27.78,2019-05-08
4,ASRV,Ameriserv Financial Inc,Before Market Open,,,,2019-04-16
4,ASTC,Astrotech Corp,Time Not Supplied,,,,2019-05-13
5,ASTE,Astec Industries Inc,TAS,0.82,0.63,-23.17,2019-04-23
1,ASTI,Ascent Solar Technologies Inc,Before Market Open,,,,2019-04-16
57,ASUR,Asure Software Inc,TAS,0.12,0.22,83.33,2019-05-09
52,ASYS,Amtech Systems Inc,TAS,-0.18,0.07,138.89,2019-05-09
6,ATAX,America First Multifamily Investors LP,TAS,0.13,0.08,-38.46,2019-05-06
2,ATEA,Astea International Inc,TAS,,,,2019-04-01
15,ATEC,Alphatec Holdings Inc,TAS,-0.21,-0.29,-38.1,2019-05-09
16,ATEC,Alphatec Holdings Inc,After Market Close,-0.21,-0.29,-38.1,2019-05-09
24,ATEN,A10 Networks Inc,TAS,-0.07,-0.1,-42.86,2019-04-25
32,ATGE,Adtalem Global Education Inc,TAS,0.65,0.68,4.62,2019-05-02
2,ATGN,Altigen Communications Inc,TAS,,,,2019-04-18
39,ATH,Athene Holding Ltd,TAS,1.72,1.5,-12.79,2019-05-07
17,ATHM,Autohome Inc,TAS,0.78,0.85,8.97,2019-05-08
14,ATHX,Athersys Inc,TAS,-0.07,-0.09,-28.57,2019-05-08
7,ATI,Allegheny Technologies Inc,TAS,0.11,0.12,9.09,2019-04-23
29,ATKR,Atkore International Group Inc,TAS,0.75,0.83,10.67,2019-05-07
0,ATLO,Ames National Corp,Time Not Supplied,,,,2019-04-12
6,ATMS,Artemis Therapeutics Inc,Time Not Supplied,,,,2019-04-15
22,ATMS,Artemis Therapeutics Inc,Time Not Supplied,,,,2019-05-15
12,ATNI,ATN International Inc,TAS,-0.14,-0.1,28.57,2019-04-24
4,ATNX,Athenex Inc,TAS,-0.46,-0.53,-15.22,2019-05-09
26,ATO,Atmos Energy Corp,TAS,1.69,1.82,7.69,2019-05-07
22,ATOM,Atomera Inc,TAS,-0.19,-0.24,-26.32,2019-05-01
15,ATOS,Atossa Genetics Inc,TAS,-0.62,-0.5,19.35,2019-05-13
25,ATR,Aptargroup Inc,TAS,0.98,1.07,9.18,2019-04-30
7,ATRA,Atara Biotherapeutics Inc,TAS,-1.51,-1.44,4.64,2019-05-09
16,ATRC,AtriCure Inc,TAS,-0.24,-0.15,37.5,2019-04-25
39,ATRI,Atrion Corp,After Market Close,,,,2019-05-08
21,ATRO,Astronics Corp,TAS,0.32,0.5,56.25,2019-05-08
35,ATRS,Antares Pharma Inc,TAS,-0.04,-0.03,25.0,2019-05-02
2,ATRX,Adhera Therapeutics Inc,After Market Close,,,,2019-04-16
5,ATRX,Adhera Therapeutics Inc,After Market Close,,,,2019-05-15
29,ATSG,Air Transport Services Group Inc,TAS,0.27,0.37,37.04,2019-05-08
2,ATTO,Atento SA,TAS,0.1,-0.06,-160.0,2019-05-20
19,ATUS,Altice USA Inc,TAS,0.07,-0.04,-157.14,2019-05-02
4,ATV,Acorn International Inc,TAS,,,,2019-05-22
13,ATVI,Activision Blizzard Inc,TAS,0.25,0.31,24.0,2019-05-02
1,ATXI,Avenue Therapeutics Inc,Time Not Supplied,-0.43,-0.82,-90.7,2019-05-13
1,AUB,Atlantic Union Bankshares Corp,TAS,0.67,0.66,-1.49,2019-04-24
16,AUBN,Auburn National Bancorporation Inc,Time Not Supplied,,,,2019-04-23
37,AUDC,AudioCodes Ltd,Before Market Open,0.15,0.18,20.0,2019-04-30
26,AUMN,Golden Minerals Co,TAS,,,,2019-05-02
55,AURX,Nuo Therapeutics Inc,After Market Close,,,,2019-04-16
35,AURX,Nuo Therapeutics Inc,TAS,,,,2019-05-20
0,AUSI,Aura Systems Inc,Time Not Supplied,,,,2019-06-13
21,AUTL,Autolus Therapeutics PLC,TAS,-0.58,-0.69,-18.97,2019-05-14
18,AUTO,AutoWeb Inc,TAS,-0.23,-0.41,-78.26,2019-05-09
39,AVA,Avista Corp,TAS,0.83,0.75,-9.64,2019-05-02
0,AVAV,AeroVironment Inc,TAS,0.26,0.26,,2019-06-25
26,AVB,AvalonBay Communities Inc,TAS,1.15,1.23,6.96,2019-04-24
8,AVCO,Avalon Globocare Corp,Time Not Supplied,,,,2019-05-14
6,AVD,American Vanguard Corp,TAS,0.12,0.13,8.33,2019-05-07
43,AVDL,Avadel Pharmaceuticals PLC,TAS,-0.49,-0.35,28.57,2019-05-08
3,AVGO,Broadcom Inc,After Market Close,5.16,5.21,0.97,2019-06-13
2,AVGOP,Broadcom Inc,After Market Close,,,,2019-06-13
26,AVGR,Avinger Inc,TAS,-1.3,-1.4,-7.69,2019-05-08
5,AVID,Avid Technology Inc,TAS,0.04,0.11,175.0,2019-05-06
15,AVLR,Avalara Inc,After Market Close,-0.16,-0.01,93.75,2019-05-07
18,AVNS,Avanos Medical Inc,TAS,0.13,0.15,15.38,2019-05-07
31,AVNW,Aviat Networks Inc,TAS,,,,2019-05-07
10,AVNW,Aviat Networks Inc,TAS,,,,2019-05-13
20,AVP,Avon Products Inc,TAS,,0.03,,2019-05-02
14,AVRO,AVROBIO Inc,TAS,-0.72,-0.72,,2019-05-13
31,AVT,Avnet Inc,TAS,1.08,1.09,0.93,2019-04-25
5,AVX,AVX Corp,TAS,0.39,0.41,5.13,2019-04-22
33,AVXL,Anavex Life Sciences Corp,TAS,-0.14,-0.17,-21.43,2019-05-08
3,AVY,Avery Dennison Corp,TAS,1.45,1.48,2.07,2019-04-24
34,AVYA,Avaya Holdings Corp,TAS,0.75,0.87,16.0,2019-05-09
1,AWF,AllianceBernstein Global High Income Fund Inc,Time Not Supplied,,,,2019-05-31
1,AWI,Armstrong World Industries Inc,TAS,0.94,1.1,17.02,2019-04-29
3,AWK,American Water Works Company Inc,TAS,0.63,0.61,-3.17,2019-05-01
9,AWR,American States Water Co,TAS,0.36,0.35,-2.78,2019-05-06
14,AWRE,Aware Inc,TAS,,,,2019-04-30
23,AWSM,Cool Holdings Inc,After Market Close,,,,2019-04-16
53,AWSM,Cool Holdings Inc,After Market Close,,,,2019-05-15
25,AWX,Avalon Holdings Corp,After Market Close,,,,2019-05-09
16,AX,Axos Financial Inc,TAS,0.78,0.63,-19.23,2019-04-30
19,AXAS,Abraxas Petroleum Corp,TAS,0.04,0.02,-50.0,2019-05-06
30,AXDX,Accelerate Diagnostics Inc,TAS,-0.41,-0.4,2.44,2019-05-09
10,AXE,Anixter International Inc,TAS,1.17,1.33,13.68,2019-04-23
40,AXGN,AxoGen Inc,TAS,-0.15,-0.15,,2019-05-08
5,AXL,American Axle & Manufacturing Holdings Inc,TAS,0.34,0.36,5.88,2019-05-03
0,AXLA,Axcella Health Inc,Time Not Supplied,-0.49,-2.43,-395.92,2019-06-20
56,AXNX,Axonics Modulation Technologies Inc,After Market Close,-0.39,-0.47,-20.51,2019-05-09
3,AXP,American Express Co,TAS,1.98,2.01,1.52,2019-04-18
5,AXS,AXIS Capital Holdings Ltd,TAS,1.41,1.24,-12.06,2019-04-24
28,AXSM,Axsome Therapeutics Inc,TAS,-0.3,-0.32,-6.67,2019-05-09
0,AXTA,Axalta Coating Systems Ltd,TAS,0.22,0.34,54.55,2019-04-24
20,AXTI,AXT Inc,TAS,-0.04,-0.03,25.0,2019-04-24
5,AY,Atlantica Yield PLC,TAS,-0.09,-0.09,,2019-05-10
1,AYI,Acuity Brands Inc,TAS,1.79,1.99,11.17,2019-04-03
25,AYR,Aircastle Ltd,TAS,0.45,0.52,15.56,2019-05-02
16,AYTU,Aytu BioScience Inc,Before Market Open,-0.58,-0.5,13.79,2019-05-14
15,AYX,Alteryx Inc,TAS,-0.07,0.04,157.14,2019-05-01
3,AZO,Autozone Inc,TAS,9.96,11.49,15.36,2019-05-21
7,AZPN,Aspen Technology Inc,TAS,0.83,0.96,15.66,2019-04-24
3,AZRE,Azure Power Global Ltd,TAS,0.04,0.08,100.0,2019-06-10
38,AZUL,Azul SA,TAS,0.39,0.31,-20.51,2019-05-09
4,AZZ,AZZ Inc,TAS,,,,2019-05-20
20,B,Barnes Group Inc,TAS,0.69,0.71,2.9,2019-04-26
71,BA,Boeing Co,TAS,3.16,3.16,,2019-04-24
3,BABA,Alibaba Group Holding Ltd,TAS,0.96,1.25,30.21,2019-05-15
1,BABB,BAB Inc,Time Not Supplied,,,,2019-04-08
6,BAC,Bank of America Corp,TAS,0.65,0.7,7.69,2019-04-16
1,BAH,Booz Allen Hamilton Holding Corp,TAS,0.62,0.64,3.23,2019-05-28
21,BANC,Banc of California Inc,TAS,0.25,0.05,-80.0,2019-04-23
10,BAND,Bandwidth Inc,After Market Close,-0.25,-0.12,52.0,2019-05-03
35,BANF,BancFirst Corp,After Market Close,0.92,0.96,4.35,2019-04-18
73,BANR,Banner Corp,TAS,1.03,0.95,-7.77,2019-04-24
57,BANX,StoneCastle Financial Corp,TAS,0.42,0.58,38.1,2019-05-02
52,BAP,Credicorp Ltd,After Market Close,4.15,4.17,0.48,2019-05-02
64,BAS,Basic Energy Services Inc,TAS,-1.21,-1.02,15.7,2019-05-09
45,BASI,Bioanalytical Systems Inc,TAS,,,,2019-05-15
44,BAX,Baxter International Inc,Before Market Open,0.68,0.75,10.29,2019-04-25
42,BAYK,Bay Banks of Virginia Inc,Time Not Supplied,0.09,0.11,22.22,2019-04-30
3,BBBY,Bed Bath & Beyond Inc,TAS,1.11,1.2,8.11,2019-04-10
5,BBCP,Concrete Pumping Holdings Inc,Before Market Open,0.04,-0.35,-975.0,2019-06-10
66,BBDC,Barings BDC Inc,TAS,0.16,0.16,,2019-05-09
21,BBGI,Beasley Broadcast Group Inc,TAS,-0.03,0.05,266.67,2019-04-29
55,BBSI,Barrett Business Services Inc,TAS,-1.13,-0.31,72.57,2019-04-30
0,BBW,Build-A-Bear Workshop Inc,TAS,0.15,0.08,-46.67,2019-05-31
33,BBX,BBX Capital Corp,After Market Close,0.05,0.02,-60.0,2019-05-06
2,BBY,Best Buy Co Inc,TAS,0.86,1.02,18.6,2019-05-23
45,BC,Brunswick Corp,TAS,0.98,0.94,-4.08,2019-04-25
10,BCBP,BCB Bancorp Inc,Time Not Supplied,0.3,0.32,6.67,2019-04-18
45,BCC,Boise Cascade Co,TAS,0.23,0.29,26.09,2019-05-07
9,BCDA,BioCardia Inc,Time Not Supplied,,,,2019-04-02
10,BCDA,BioCardia Inc,Time Not Supplied,,,,2019-05-20
57,BCEI,Bonanza Creek Energy Inc,After Market Close,1.25,1.56,24.8,2019-05-08
60,BCEI,Bonanza Creek Energy Inc,TAS,1.25,1.56,24.8,2019-05-09
11,BCLI,Brainstorm Cell Therapeutics Inc,TAS,-0.07,-0.24,-242.86,2019-05-10
26,BCML,BayCom Corp,Time Not Supplied,0.45,0.45,,2019-04-29
41,BCO,Brinks Co,TAS,0.72,0.79,9.72,2019-04-24
67,BCOR,Blucora Inc,TAS,1.45,1.56,7.59,2019-05-08
58,BCOV,Brightcove Inc,TAS,-0.03,-0.01,66.67,2019-04-24
17,BCPC,Balchem Corp,TAS,0.63,0.73,15.87,2019-05-03
75,BCRH,Blue Capital Reinsurance Holdings Ltd,After Market Close,0.28,0.21,-25.0,2019-05-02
70,BCRX,BioCryst Pharmaceuticals Inc,TAS,-0.27,-0.28,-3.7,2019-05-08
78,BCSF,Bain Capital Specialty Finance Inc,TAS,0.41,0.41,,2019-05-08
56,BDC,Belden Inc,TAS,0.9,0.99,10.0,2019-05-01
20,BDGE,Bridge Bancorp Inc,Time Not Supplied,0.65,0.65,,2019-04-23
2,BDL,Flanigan's Enterprises Inc,Time Not Supplied,,,,2019-05-15
59,BDN,Brandywine Realty Trust,TAS,0.04,0.02,-50.0,2019-04-24
15,BDR,Blonder Tongue Laboratories Inc,TAS,,,,2019-04-01
28,BDR,Blonder Tongue Laboratories Inc,TAS,,,,2019-05-15
22,BDSI,BioDelivery Sciences International Inc,TAS,-0.08,-0.05,37.5,2019-05-06
26,BDX,Becton Dickinson and Co,TAS,2.58,2.59,0.39,2019-05-09
34,BE,Bloom Energy Corp,After Market Close,-0.24,-0.22,8.33,2019-05-06
68,BEAT,BioTelemetry Inc,TAS,0.41,0.42,2.44,2019-04-25
70,BEAT,BioTelemetry Inc,TAS,0.41,0.42,2.44,2019-04-25
5,BEBE,bebe stores inc,Time Not Supplied,,,,2019-05-17
43,BECN,Beacon Roofing Supply Inc,TAS,-0.51,-0.45,11.76,2019-05-07
30,BEDU,Bright Scholar Education Holdings Ltd,TAS,0.03,0.04,33.33,2019-04-23
72,BELFB,Bel Fuse Inc,TAS,0.41,0.39,-4.88,2019-05-02
66,BEN,Franklin Resources Inc,TAS,0.62,0.72,16.13,2019-04-26
58,BERY,Berry Global Group Inc,TAS,0.98,0.84,-14.29,2019-05-02
31,BEST,BEST Inc,TAS,-0.09,-0.08,11.11,2019-05-14
46,BFAM,Bright Horizons Family Solutions Inc,TAS,0.79,0.81,2.53,2019-04-30
11,BFC,Bank First Corp,Time Not Supplied,0.92,1.0,8.7,2019-04-17
17,BFIN,BankFinancial Corp,TAS,0.21,0.22,4.76,2019-04-16
97,BFS,Saul Centers Inc,After Market Close,,,,2019-05-02
51,BFST,Business First Bancshares Inc,Time Not Supplied,0.4,0.41,2.5,2019-04-23
64,BG,Bunge Ltd,TAS,-0.03,0.36,1300.0,2019-05-08
52,BGCP,BGC Partners Inc,TAS,0.18,0.18,,2019-05-07
1,BGFV,Big 5 Sporting Goods Corp,TAS,0.08,0.1,25.0,2019-04-30
67,BGG,Briggs & Stratton Corp,TAS,0.65,0.34,-47.69,2019-04-25
2,BGI,Birks Group Inc,TAS,,,,2019-06-21
3,BGRP,Bluestem Group Inc,TAS,,,,2019-04-12
3,BGRP,Bluestem Group Inc,TAS,,,,2019-06-19
84,BGS,B&G Foods Inc,TAS,0.49,0.44,-10.2,2019-05-02
74,BGSF,BG Staffing Inc,TAS,0.28,0.24,-14.29,2019-05-09
21,BH,Biglari Holdings Inc,Time Not Supplied,,,,2019-05-03
28,BHB,Bar Harbor Bankshares,Time Not Supplied,,,,2019-04-18
29,BHBK,Blue Hills Bancorp Inc,After Market Close,,,,2019-04-22
70,BHE,Benchmark Electronics Inc,TAS,0.33,0.33,,2019-04-24
42,BHF,Brighthouse Financial Inc,TAS,2.08,1.98,-4.81,2019-05-07
48,BHFAP,Brighthouse Financial Inc,TAS,,,,2019-05-07
48,BHLB,Berkshire Hills Bancorp Inc,TAS,0.6,0.6,,2019-04-30
43,BHR,Braemar Hotel & Resorts Inc,After Market Close,0.1,-0.11,-210.0,2019-05-01
21,BHTG,BioHiTech Global Inc,After Market Close,-0.07,-0.14,-100.0,2019-04-01
8,BHTG,BioHiTech Global Inc,After Market Close,-0.07,-0.14,-100.0,2019-04-02
46,BHTG,BioHiTech Global Inc,TAS,-0.07,-0.14,-100.0,2019-05-15
15,BIDU,Baidu Inc,TAS,0.42,0.4,-4.76,2019-05-16
2,BIG,Big Lots Inc,TAS,0.7,0.92,31.43,2019-05-31
43,BIIB,Biogen Inc,Before Market Open,6.87,6.98,1.6,2019-04-24
19,BILI,Bilibili Inc,After Market Close,-0.11,-0.06,45.45,2019-05-13
39,BIMT,Bitmis Corp,Time Not Supplied,,,,2019-04-24
80,BIO,Bio Rad Laboratories Inc,TAS,1.1,1.65,50.0,2019-05-08
77,BIOC,Biocept Inc,TAS,-1.41,-1.43,-1.42,2019-05-08
81,BIOL,BIOLASE Inc,TAS,-0.18,-0.15,16.67,2019-05-09
20,BIOQ,Bioqual Inc,Time Not Supplied,,,,2019-04-16
94,BIOS,Option Care Health Inc,TAS,-0.12,-0.1,16.67,2019-05-02
5,BIOX,Bioceres Crop Solutions Corp,Time Not Supplied,,,,2019-05-23
19,BIP,Brookfield Infrastructure Partners LP,TAS,0.4,-0.05,-112.5,2019-05-03
13,BISA,Baltic International USA Inc,Time Not Supplied,,,,2019-04-16
37,BISA,Baltic International USA Inc,Time Not Supplied,,,,2019-05-15
5,BITA,Bitauto Holdings Ltd,TAS,0.18,0.27,50.0,2019-05-30
3,BJ,BJ's Wholesale Club Holdings Inc,TAS,0.24,0.26,8.33,2019-05-23
43,BJRI,BJ's Restaurants Inc,TAS,0.51,0.6,17.65,2019-04-25
20,BK,Bank of New York Mellon Corp,TAS,0.96,0.94,-2.08,2019-04-17
54,BKCC,BlackRock Capital Investment Corp,TAS,0.17,0.16,-5.88,2019-05-01
24,BKD,Brookdale Senior Living Inc,TAS,-0.31,-0.23,25.81,2019-05-06
1,BKE,Buckle Inc,TAS,0.35,0.31,-11.43,2019-05-24
59,BKEP,Blueknight Energy Partners LP,TAS,-0.1,-0.06,40.0,2019-05-08
54,BKEPP,Blueknight Energy Partners LP,TAS,,,,2019-05-08
57,BKH,Black Hills Corp,TAS,1.56,1.73,10.9,2019-05-02
59,BKI,Black Knight Inc,TAS,0.43,0.44,2.33,2019-05-01
75,BKNG,Booking Holdings Inc,After Market Close,11.26,11.17,-0.8,2019-05-09
18,BKOR,Oak Ridge Financial Services Inc,After Market Close,,,,2019-04-23
1,BKSC,Bank of South Carolina,Time Not Supplied,,,,2019-04-09
62,BKTI,BK Technologies Inc,After Market Close,,,,2019-05-08
62,BKU,BankUnited Inc,TAS,0.64,0.65,1.56,2019-04-24
17,BKYI,BIO-Key International Inc,TAS,-0.04,-0.07,-75.0,2019-04-01
39,BKYI,BIO-Key International Inc,TAS,-0.04,-0.07,-75.0,2019-05-15
70,BL,Blackline Inc,TAS,-0.01,0.02,300.0,2019-05-02
76,BLBD,Blue Bird Corp,TAS,0.15,0.15,,2019-05-09
41,BLD,TopBuild Corp,TAS,0.8,1.06,32.5,2019-05-07
78,BLDR,Builders FirstSource Inc,TAS,0.23,0.34,47.83,2019-05-02
86,BLFS,BioLife Solutions Inc,TAS,0.03,0.02,-33.33,2019-05-09
41,BLIN,Bridgeline Digital Inc,TAS,,,,2019-05-15
11,BLK,BlackRock Inc,TAS,6.13,6.61,7.83,2019-04-16
65,BLKB,Blackbaud Inc,TAS,0.51,0.51,,2019-04-30
74,BLL,Ball Corp,TAS,0.51,0.49,-3.92,2019-05-02
27,BLMN,Bloomin' Brands Inc,TAS,0.72,0.75,4.17,2019-04-26
15,BLMT,BSB Bancorp Inc,After Market Close,,,,2019-04-17
19,BLNK,Blink Charging Co,After Market Close,-0.13,-0.07,46.15,2019-04-01
49,BLNK,Blink Charging Co,After Market Close,-0.13,-0.07,46.15,2019-05-15
73,BLPH,Bellerophon Therapeutics Inc,TAS,-1.95,-1.05,46.15,2019-05-09
64,BLUE,bluebird bio Inc,TAS,-2.8,-2.99,-6.79,2019-05-02
9,BLX,Banco Latinoamericano de Comercio Exterior SA,TAS,0.51,0.54,5.88,2019-04-17
53,BMCH,BMC Stock Holdings Inc,TAS,0.26,0.37,42.31,2019-05-01
8,BMI,Badger Meter Inc,TAS,0.37,0.37,,2019-04-17
7,BMNM,Bimini Capital Management Inc,TAS,,,,2019-05-10
14,BMRA,Biomerica Inc,TAS,-0.05,-0.07,-40.0,2019-04-16
16,BMRC,Bank of Marin Bancorp,TAS,0.63,0.54,-14.29,2019-04-22
47,BMRN,Biomarin Pharmaceutical Inc,TAS,-0.19,-0.32,-68.42,2019-04-25
26,BMS,Bemis Company Inc,TAS,0.65,0.67,3.08,2019-04-22
14,BMTC,Bryn Mawr Bank Corp,TAS,0.76,0.7,-7.89,2019-04-18
39,BMY,Bristol-Myers Squibb Co,TAS,1.09,1.1,0.92,2019-04-25
18,BNCC,BNCCorp Inc,Time Not Supplied,,,,2019-04-26
2,BNED,Barnes & Noble Education Inc,TAS,-0.02,-0.97,-4750.0,2019-06-25
3,BNED,Barnes & Noble Education Inc,Before Market Open,-0.02,-0.97,-4750.0,2019-06-25
39,BNFT,Benefitfocus Inc,TAS,-0.2,-0.21,-5.0,2019-05-01
85,BNGO,Bionano Genomics Inc,TAS,-0.56,-0.77,-37.5,2019-05-09
1,BOCH,Bank of Commerce Holdings,Time Not Supplied,0.26,0.13,-50.0,2019-04-19
14,BOH,Bank of Hawaii Corp,TAS,1.36,1.43,5.15,2019-04-22
67,BOKFL,BOK Financial Corp,TAS,,,,2019-04-24
16,BOLD,Audentes Therapeutics Inc,TAS,-0.89,-1.13,-26.97,2019-05-07
10,BOMN,Boston Omaha Corp,After Market Close,-0.05,-0.18,-260.0,2019-05-10
64,BOOM,DMC Global Inc,TAS,0.74,1.02,37.84,2019-04-25
16,BOOT,Boot Barn Holdings Inc,TAS,0.27,0.32,18.52,2019-05-16
25,BORT,Botetourt Bankshares Inc,Before Market Open,,,,2019-04-26
8,BOSC,BOS Better Online Solutions Ltd,TAS,,,,2019-05-30
39,BOTJ,Bank of the James,Time Not Supplied,,,,2019-04-26
2,BOX,Box Inc,TAS,-0.05,-0.03,40.0,2019-06-03
13,BOXL,BOXLIGHT Corp,TAS,-0.2,-0.46,-130.0,2019-05-16
19,BPFH,Boston Private Financial Holdings Inc,TAS,0.21,0.27,28.57,2019-04-17
59,BPMC,Blueprint Medicines Corp,TAS,-1.86,-1.98,-6.45,2019-05-09
69,BPMP,Bp Midstream Partners LP,TAS,0.34,0.35,2.94,2019-05-09
31,BPMX,BioPharmX Corp,Time Not Supplied,-0.5,-0.25,50.0,2019-04-24
0,BPMX,BioPharmX Corp,Time Not Supplied,-0.26,-0.38,-46.15,2019-06-11
89,BPOP,Popular Inc,TAS,1.45,1.69,16.55,2019-04-18
31,BPR,Brookfield Property Reit Inc,Before Market Open,,,,2019-05-06
35,BPRAP,Brookfield Property Reit Inc,Before Market Open,,,,2019-05-06
27,BPRN,Bank Of Princeton,Time Not Supplied,0.53,0.03,-94.34,2019-04-22
18,BPTH,Bio Path Holdings Inc,TAS,-4.0,-4.0,,2019-05-16
26,BPY,Brookfield Property Partners LP,TAS,,,,2019-05-06
23,BPYPO,Brookfield Property Partners LP,TAS,,,,2019-05-06
41,BR,Broadridge Financial Solutions Inc,TAS,1.5,1.59,6.0,2019-05-07
61,BRBW,Brunswick Bancorp,Time Not Supplied,,,,2019-04-30
6,BRC,Brady Corp,TAS,0.56,0.65,16.07,2019-05-23
33,BREW,Craft Brew Alliance Inc,TAS,-0.27,-0.19,29.63,2019-05-09
18,BRFH,Barfresh Food Group Inc,After Market Close,-0.01,-0.02,-100.0,2019-04-01
43,BRFH,Barfresh Food Group Inc,After Market Close,-0.01,-0.02,-100.0,2019-05-15
49,BRG,Bluerock Residential Growth REIT Inc,TAS,-0.44,-0.53,-20.45,2019-05-07
56,BRKL,Brookline Bancorp Inc,TAS,0.26,0.28,7.69,2019-04-24
68,BRKR,Bruker Corp,TAS,0.24,0.28,16.67,2019-05-02
13,BRKS,Brooks Automation Inc,TAS,0.1,0.17,70.0,2019-04-29
24,BRN,Barnwell Industries Inc,Time Not Supplied,,,,2019-05-13
30,BRO,Brown & Brown Inc,TAS,0.36,0.41,13.89,2019-04-22
2,BRT,BRT Apartments Corp,Time Not Supplied,-0.4,-0.27,32.5,2019-05-08
7,BRTI,Blackridge Technology International Inc,Time Not Supplied,,,,2019-04-15
32,BRTI,Blackridge Technology International Inc,Time Not Supplied,,,,2019-05-15
24,BRX,Brixmor Property Group Inc,TAS,0.2,0.21,5.0,2019-04-29
79,BRY,Berry Petroleum Corp,TAS,0.34,0.3,-11.76,2019-05-09
2,BSET,Bassett Furniture Industries Inc,Before Market Open,0.08,0.06,-25.0,2019-04-04
32,BSFO,Bank of San Francisco,Time Not Supplied,,,,2019-05-06
83,BSIG,Brightsphere Investment Group PLC,TAS,0.39,0.4,2.56,2019-05-02
27,BSM,Black Stone Minerals LP,TAS,0.27,0.02,-92.59,2019-05-06
25,BSQR,Bsquare Corp,TAS,,,,2019-05-13
12,BSRR,Sierra Bancorp,After Market Close,0.52,0.58,11.54,2019-04-22
3,BSTC,Biospecifics Technologies Corp,TAS,0.62,0.6,-3.23,2019-04-02
8,BSTC,Biospecifics Technologies Corp,TAS,0.62,0.6,-3.23,2019-05-10
22,BSTG,Biostage Inc,TAS,,,,2019-05-14
62,BSVN,Bank7 Corp,Time Not Supplied,0.45,0.5,11.11,2019-04-30
54,BSX,Boston Scientific Corp,TAS,,,,2019-04-24
40,BTAI,BioXcel Therapeutics Inc,TAS,-0.55,-0.46,16.36,2019-05-07
47,BTCY,Biotricity Inc,Time Not Supplied,,,,2019-05-07
29,BTN,Ballantyne Strong Inc,TAS,,,,2019-05-14
41,BTO,John Hancock Financial Opportunities Fund,Time Not Supplied,0.03,0.04,33.33,2019-04-16
63,BTU,Peabody Energy Corp,TAS,0.29,1.12,286.21,2019-05-01
32,BURCA,Burnham Holdings Inc,Time Not Supplied,,,,2019-04-29
30,BURCB,Burnham Holdings Inc,Time Not Supplied,,,,2019-04-29
39,BURG,Chanticleer Holdings Inc,TAS,-0.33,-0.46,-39.39,2019-04-01
89,BURG,Chanticleer Holdings Inc,TAS,-0.33,-0.46,-39.39,2019-05-15
4,BURL,Burlington Stores Inc,TAS,1.25,1.26,0.8,2019-05-30
42,BUSE,First Busey Corp,After Market Close,0.51,0.48,-5.88,2019-04-23
72,BV,Brightview Holdings Inc,TAS,0.13,0.15,15.38,2019-05-08
47,BVSN,BroadVision Inc,After Market Close,,,,2019-05-15
7,BW,Babcock & Wilcox Enterprises Inc,TAS,,,,2019-04-02
91,BW,Babcock & Wilcox Enterprises Inc,TAS,,,,2019-05-09
76,BWA,BorgWarner Inc,TAS,0.94,1.0,6.38,2019-04-25
69,BWB,Bridgewater Bancshares Inc,Time Not Supplied,0.24,0.23,-4.17,2019-04-25
38,BWEN,Broadwind Energy Inc,TAS,-0.08,-0.07,12.5,2019-04-26
75,BWFG,Bankwell Financial Group Inc,After Market Close,0.56,0.65,16.07,2019-04-24
17,BWMC,Boxwood Merger Corp,Time Not Supplied,,,,2019-05-13
41,BWXT,BWX Technologies Inc,TAS,0.6,0.51,-15.0,2019-05-01
29,BX,Blackstone Group Inc,Before Market Open,0.51,0.44,-13.73,2019-04-18
69,BXC,BlueLinx Holdings Inc,TAS,,,,2019-05-08
20,BXG,Bluegreen Vacations Corp,Time Not Supplied,0.21,0.2,-4.76,2019-05-06
21,BXG,Bluegreen Vacations Corp,After Market Close,0.21,0.2,-4.76,2019-05-06
48,BXMT,Blackstone Mortgage Trust Inc,After Market Close,0.67,0.71,5.97,2019-04-23
54,BXP,Boston Properties Inc,TAS,0.65,0.63,-3.08,2019-04-30
17,BXS,Bancorpsouth Bank,TAS,0.55,0.52,-5.45,2019-04-17
13,BY,Byline Bancorp Inc,TAS,0.34,0.38,11.76,2019-04-26
33,BYD,Boyd Gaming Corp,TAS,1.22,1.47,20.49,2019-04-25
