,Symbol,Company,Earnings Call Time,EPS Estimate,Reported EPS,Surprise(%),Earnings Date
0,SRCE,1st Source Corp,Time Not Supplied,0.86,0.82,-4.65,2019-01-18
0,SRCE,1st Source Corp,Time Not Supplied,0.86,0.82,-4.65,2019-01-24
74,SRCL,Stericycle Inc,TAS,0.95,1.03,8.42,2019-02-28
7,SRDX,Surmodics Inc,TAS,,0.12,,2019-01-30
97,SRE,Sempra Energy,TAS,1.46,1.56,6.85,2019-02-26
30,SREV,ServiceSource International Inc,TAS,0.03,0.03,,2019-02-20
51,SRG,Seritage Growth Properties,After Market Close,-0.01,-0.04,-300.0,2019-02-28
52,SRI,Stoneridge Inc,TAS,0.44,0.47,6.82,2019-02-27
27,SRLP,Sprague Resources LP,TAS,0.68,1.51,122.06,2019-03-14
32,SRNA,Surna Inc,TAS,,,,2019-03-19
15,SRNN,Southern Banc Company Inc,Time Not Supplied,,,,2019-02-04
53,SRPT,Sarepta Therapeutics Inc,TAS,-1.02,-2.05,-100.98,2019-02-27
81,SRRA,Sierra Oncology Inc,Time Not Supplied,-8.27,-7.6,8.1,2019-02-28
24,SRRK,Scholar Rock Holding Corp,TAS,-0.5,-0.43,14.0,2019-03-18
55,SRT,StarTek Inc,Before Market Open,-0.06,-0.14,-133.33,2019-03-13
21,SRTS,Sensus Healthcare Inc,TAS,-0.01,0.01,200.0,2019-02-14
8,SRYB,Surrey Bancorp,Time Not Supplied,,,,2019-02-22
8,SRYB,Surrey Bancorp,Time Not Supplied,,,,2019-03-01
46,SSB,South State Corp,TAS,1.31,1.35,3.05,2019-01-28
41,SSBI,Summit State Bank,Time Not Supplied,,,,2019-01-29
32,SSD,Simpson Manufacturing Co Inc,TAS,0.59,0.34,-42.37,2019-02-04
25,SSI,Stage Stores Inc,TAS,,,,2019-03-07
67,SSNC,SS&C Technologies Holdings Inc,TAS,0.85,0.95,11.76,2019-02-14
71,SSNC,SS&C Technologies Holdings Inc,TAS,0.85,0.95,11.76,2019-02-14
9,SSNT,SilverSun Technologies Inc,Time Not Supplied,0.02,,,2019-03-22
59,SSNT,SilverSun Technologies Inc,Time Not Supplied,,,,2019-03-28
9,SSP,E. W. Scripps Co,TAS,0.65,0.44,-32.31,2019-03-01
6,SSTI,Shotspotter Inc,TAS,,0.03,,2019-02-19
36,SSTK,Shutterstock Inc,TAS,0.48,0.59,22.92,2019-02-26
22,SSW,Seaspan Corp,TAS,0.29,0.25,-13.79,2019-03-05
1,SSY,SunLink Health Systems Inc,TAS,,,,2019-02-13
45,SSYS,Stratasys Ltd,TAS,0.2,0.21,5.0,2019-03-07
8,ST,Sensata Technologies Holding PLC,TAS,0.99,0.95,-4.04,2019-02-06
66,STAA,STAAR Surgical Co,TAS,,0.02,,2019-02-21
0,STAF,Staffing 360 Solutions Inc,TAS,-0.03,-0.33,-1000.0,2019-03-21
2,STAG,STAG Industrial Inc,TAS,0.02,0.4,1900.0,2019-02-13
77,STAR,iStar Inc,TAS,0.31,0.53,70.97,2019-02-25
16,STAY,Extended Stay America Inc,TAS,0.19,0.21,10.53,2019-02-27
36,STBA,S&T Bancorp Inc,TAS,0.78,0.77,-1.28,2019-01-31
9,STBI,Sturgis Bancorp Inc,Time Not Supplied,,,,2019-01-16
28,STBZ,State Bank Financial Corp,Before Market Open,,,,2019-01-23
48,STC,Stewart Information Services Corp,TAS,0.01,,-100.0,2019-02-14
15,STCN,Steel Connect Inc,TAS,,,,2019-03-11
92,STE,Steris PLC,Before Market Open,1.25,1.26,0.8,2019-02-12
7,STFC,State Auto Financial Corp,TAS,0.49,0.68,38.78,2019-02-14
6,STG,Sunlands Online Education Group,Before Market Open,-0.22,-0.15,31.82,2019-03-22
7,STI,SunTrust Banks Inc,TAS,1.38,1.5,8.7,2019-01-18
73,STIM,Neuronetics Inc,TAS,-0.37,-0.35,5.41,2019-03-05
37,STKS,One Group Hospitality Inc,TAS,0.12,0.11,-8.33,2019-03-28
29,STL,Sterling Bancorp,TAS,0.5,0.52,4.0,2019-01-23
55,STLD,Steel Dynamics Inc,TAS,1.21,1.31,8.26,2019-01-22
40,STLY,HG Holdings Inc,Time Not Supplied,,,,2019-03-29
37,STML,Stemline Therapeutics Inc,TAS,-0.74,-0.92,-24.32,2019-03-15
43,STMP,Stamps.Com Inc,TAS,2.9,3.73,28.62,2019-02-21
3,STND,Standard AVB Financial Corp,Time Not Supplied,,,,2019-01-24
83,STNE,StoneCo Ltd,After Market Close,0.13,0.17,30.77,2019-03-18
33,STNG,Scorpio Tankers Inc,TAS,-0.57,-0.38,33.33,2019-02-14
58,STOR,Store Capital Corp,TAS,0.22,0.26,18.18,2019-02-21
23,STRA,Strategic Education Inc,TAS,1.49,1.56,4.7,2019-03-01
38,STRI,STR Holdings Inc,Before Market Open,,,,2019-03-27
31,STRL,Sterling Construction Company Inc,TAS,0.19,0.21,10.53,2019-03-05
71,STRS,Stratus Properties Inc,TAS,,,,2019-03-18
67,STRT,Strattec Security Corp,After Market Close,,,,2019-01-24
22,STT,State Street Corp,TAS,1.67,1.68,0.6,2019-01-18
75,STWD,Starwood Property Trust Inc,TAS,0.53,0.54,1.89,2019-02-28
59,STX,Seagate Technology PLC,TAS,1.27,1.41,11.02,2019-02-04
33,STXB,Spirit of Texas Bancshares Inc,Time Not Supplied,0.31,0.33,6.45,2019-01-30
84,STXS,Stereotaxis Inc,Before Market Open,,,,2019-03-12
85,STXS,Stereotaxis Inc,TAS,,,,2019-03-12
3,STZ,Constellation Brands Inc,TAS,2.06,2.37,15.05,2019-01-09
65,SUI,Sun Communities Inc,TAS,0.23,0.11,-52.17,2019-02-20
35,SUM,Summit Materials Inc,TAS,0.07,-0.16,-328.57,2019-02-06
46,SUMR,Summer Infant Inc,TAS,-0.01,-0.27,-2600.0,2019-02-21
33,SUN,Sunoco LP,After Market Close,0.75,0.53,-29.33,2019-02-20
97,SUNS,Solar Senior Capital Ltd,TAS,0.35,0.35,,2019-02-21
66,SUNW,Sunworks Inc,TAS,-0.07,-0.49,-600.0,2019-03-12
17,SUP,Superior Industries International Inc,TAS,-0.22,-0.16,27.27,2019-03-07
49,SUPN,Supernus Pharmaceuticals Inc,TAS,0.27,0.48,77.78,2019-02-26
31,SURF,Surface Oncology Inc,Time Not Supplied,-0.67,-0.17,74.63,2019-03-07
39,SVBI,Severn Bancorp Inc,Time Not Supplied,,,,2019-01-29
18,SVIN,Scheid Vineyards Inc,Time Not Supplied,,,,2019-01-15
20,SVMK,SVMK Inc,TAS,-0.03,-0.03,,2019-02-13
62,SVRA,Savara Inc,TAS,-0.36,-0.29,19.44,2019-03-13
93,SVT,Servotronics Inc,After Market Close,,,,2019-03-14
9,SVU,Supervalu Inc,Before Market Open,,,,2019-01-08
57,SVVC,Firsthand Technology Value Fund Inc,Before Market Open,,,,2019-01-28
53,SVVC,Firsthand Technology Value Fund Inc,Before Market Open,,,,2019-03-18
81,SWCH,Switch Inc,TAS,0.03,0.05,66.67,2019-03-12
47,SWI,Solarwinds Corp,After Market Close,0.18,0.19,5.56,2019-02-07
29,SWK,Stanley Black & Decker Inc,TAS,2.1,2.11,0.48,2019-01-22
24,SWKH,SWK Holdings Corp,TAS,,,,2019-03-29
15,SWKS,Skyworks Solutions Inc,TAS,1.84,1.83,-0.54,2019-02-05
56,SWM,Schweitzer-Mauduit International Inc,TAS,0.7,0.9,28.57,2019-02-21
60,SWN,Southwestern Energy Co,TAS,0.3,0.31,3.33,2019-02-28
15,SWX,Southwest Gas Holdings Inc,TAS,1.53,1.54,0.65,2019-02-27
69,SXC,SunCoke Energy Inc,Before Market Open,0.02,0.03,50.0,2019-02-05
49,SXE,Southcross Energy Partners LP,Before Market Open,,,,2019-03-18
74,SXI,Standex International Corp,TAS,1.21,0.98,-19.01,2019-01-30
14,SXT,Sensient Technologies Corp,TAS,0.79,0.79,,2019-02-15
20,SYBT,Stock Yards Bancorp Inc,TAS,0.6,0.64,6.67,2019-01-24
86,SYBX,Synlogic Inc,TAS,-0.54,-0.47,12.96,2019-03-12
39,SYCRF,Syncora Holdings Ltd,TAS,,,,2019-03-29
2,SYEV,Seychelle Environmental Technologies Inc,After Market Close,,,,2019-01-11
78,SYF,Synchrony Financial,TAS,0.93,1.09,17.2,2019-01-23
50,SYK,Stryker Corp,TAS,2.15,2.18,1.4,2019-01-29
53,SYKE,Sykes Enterprises Inc,TAS,0.66,0.58,-12.12,2019-02-25
28,SYN,Synthetic Biologics Inc,TAS,-0.81,-0.28,65.43,2019-02-27
36,SYNA,Synaptics Inc,TAS,1.34,1.55,15.67,2019-02-07
63,SYNC,Synacor Inc,TAS,,0.01,200.0,2019-03-13
58,SYNH,Syneos Health Inc,TAS,0.81,0.95,17.28,2019-03-18
27,SYNL,Synalloy Corp,TAS,,,,2019-03-05
53,SYPR,Sypris Solutions Inc,TAS,-0.02,-0.01,50.0,2019-03-28
34,SYRS,Syros Pharmaceuticals Inc,TAS,-0.49,-0.54,-10.2,2019-03-07
50,SYX,Systemax Inc,TAS,0.27,0.33,22.22,2019-02-26
30,SYY,Sysco Corp,TAS,0.73,0.75,2.74,2019-02-04
16,T,AT&T Inc,TAS,0.86,0.86,,2019-01-30
10,TA,TravelCenters of America LLC,TAS,-0.43,-0.75,-74.42,2019-02-26
45,TACO,Del Taco Restaurants Inc,TAS,0.19,0.18,-5.26,2019-03-18
64,TACT,TransAct Technologies Inc,TAS,0.13,0.12,-7.69,2019-03-06
89,TAL,TAL Education Group,Before Market Open,0.08,0.21,162.5,2019-01-24
72,TALO,Talos Energy Inc,TAS,0.64,5.66,784.38,2019-03-14
24,TAP,Molson Coors Brewing Co,Before Market Open,0.79,0.84,6.33,2019-02-12
34,TAPM,"Tapinator, Inc.",After Market Close,,,,2019-03-26
46,TAQR,Traqer Corp,Time Not Supplied,,,,2019-02-14
31,TARO,Taro Pharmaceutical Industries Ltd,TAS,1.95,2.4,23.08,2019-02-06
41,TAST,Carrols Holdco Inc,TAS,0.1,0.05,-50.0,2019-02-20
56,TAST,Carrols Holdco Inc,TAS,0.1,0.05,-50.0,2019-02-27
51,TAT,TransAtlantic Petroleum Ltd,TAS,,,,2019-03-27
3,TAYD,Taylor Devices Inc,Time Not Supplied,,,,2019-01-04
31,TAYD,Taylor Devices Inc,Time Not Supplied,,,,2019-03-29
50,TBBK,Bancorp Inc,TAS,0.17,0.16,-5.88,2019-01-24
60,TBI,TrueBlue Inc,TAS,0.58,0.61,5.17,2019-02-07
7,TBIO,Translate Bio Inc,Time Not Supplied,-0.21,-0.13,38.1,2019-03-21
12,TBK,Triumph Bancorp Inc,TAS,0.7,0.67,-4.29,2019-01-22
8,TBNK,Territorial Bancorp Inc,After Market Close,0.48,0.5,4.17,2019-01-22
26,TBPH,Theravance Biopharma Inc,TAS,-1.06,-0.92,13.21,2019-02-26
50,TBTC,Table Trac Inc,TAS,,,,2019-03-28
37,TC,TuanChe Ltd,TAS,,0.02,,2019-03-26
32,TCBI,Texas Capital Bancshares Inc,TAS,1.59,1.38,-13.21,2019-01-23
32,TCBK,Trico Bancshares,TAS,0.69,0.76,10.14,2019-01-29
8,TCCO,Technical Communications Corp,After Market Close,,,,2019-02-08
48,TCDA,Tricida Inc,TAS,-0.89,-0.66,25.84,2019-03-28
45,TCF,TCF Financial Corp,TAS,0.47,0.51,8.51,2019-01-28
36,TCFC,Community Financial Corp(Maryland),Time Not Supplied,0.69,0.69,,2019-02-04
89,TCMD,Tactile Systems Technology Inc,TAS,0.14,0.25,78.57,2019-02-28
72,TCO,Taubman Centers Inc,TAS,0.13,0.05,-61.54,2019-02-13
92,TCON,TRACON Pharmaceuticals Inc,TAS,-3.4,-2.6,23.53,2019-02-28
68,TCP,TC PipeLines LP,TAS,0.92,1.06,15.22,2019-02-21
35,TCPC,BlackRock TCP Capital Corp,TAS,0.4,0.39,-2.5,2019-02-28
33,TCRD,THL Credit Inc,After Market Close,0.26,0.23,-11.54,2019-03-06
57,TCS,Container Store Group Inc,TAS,0.12,0.07,-41.67,2019-02-05
19,TCX,Tucows Inc,Time Not Supplied,0.47,0.41,-12.77,2019-02-13
63,TDC,Teradata Corp,TAS,0.44,0.49,11.36,2019-02-07
45,TDG,TransDigm Group Inc,Before Market Open,3.43,3.85,12.24,2019-02-04
21,TDOC,Teladoc Health Inc,TAS,-0.35,-0.35,,2019-02-27
5,TDS,Telephone and Data Systems Inc,TAS,0.2,0.14,-30.0,2019-02-22
73,TDW,Tidewater Inc,TAS,-0.52,-0.42,19.23,2019-02-28
88,TDY,Teledyne Technologies Inc,TAS,2.18,2.45,12.39,2019-01-23
2,TEAM,Atlassian Corporation PLC,TAS,0.21,0.25,19.05,2019-01-17
44,TECD,Tech Data Corp,TAS,4.06,4.55,12.07,2019-03-07
30,TECH,Bio-Techne Corp,TAS,0.98,1.06,8.16,2019-02-05
51,TEDU,Tarena International Inc,After Market Close,-0.19,-0.37,-94.74,2019-03-11
67,TEL,TE Connectivity Ltd,TAS,1.28,1.29,0.78,2019-01-23
32,TELL,Tellurian Inc,TAS,-0.14,-0.14,,2019-02-27
30,TEN,Tenneco Inc,TAS,1.41,1.3,-7.8,2019-02-22
67,TEN,Tenneco Inc,Before Market Open,1.41,1.3,-7.8,2019-02-25
8,TEN,Tenneco Inc,TAS,1.41,1.3,-7.8,2019-03-14
93,TENB,Tenable Holdings Inc,After Market Close,-0.15,-0.12,20.0,2019-02-05
93,TER,Teradyne Inc,TAS,0.5,0.63,26.0,2019-01-23
5,TERP,TerraForm Power Inc,TAS,-0.08,-0.07,12.5,2019-03-14
53,TESS,TESSCO Technologies Inc,TAS,0.19,0.32,68.42,2019-01-25
15,TEUM,Pareteum Corp,Before Market Open,-0.01,-0.06,-500.0,2019-03-12
26,TEX,Terex Corp,After Market Close,0.47,0.51,8.51,2019-02-25
79,TFSL,TFS Financial Corp,TAS,0.08,0.07,-12.5,2019-01-30
45,TFX,Teleflex Inc,TAS,2.76,2.77,0.36,2019-02-21
47,TGC,Tengasco Inc,TAS,,,,2019-03-28
0,TGE,Tallgrass Energy LP,TAS,0.42,0.42,,2019-01-31
58,TGEN,Tecogen Inc,TAS,0.01,,-100.0,2019-03-28
31,TGH,Textainer Group Holdings Ltd,TAS,0.35,0.21,-40.0,2019-02-21
15,TGI,Triumph Group Inc,TAS,0.41,0.42,2.44,2019-02-07
11,TGLS,Tecnoglass Inc,TAS,0.17,0.27,58.82,2019-03-07
34,TGNA,Tegna Inc,TAS,0.7,0.74,5.71,2019-03-01
70,TGP,Teekay LNG Partners LP,TAS,0.32,0.4,25.0,2019-02-21
32,TGT,Target Corp,TAS,1.52,1.53,0.66,2019-03-05
35,THC,Tenet Healthcare Corp,TAS,0.28,0.51,82.14,2019-02-25
18,THFF,First Financial Corp,Time Not Supplied,0.91,0.9,-1.1,2019-02-01
94,THG,Hanover Insurance Group Inc,TAS,1.47,1.51,2.72,2019-01-30
63,THO,Thor Industries Inc,TAS,1.05,0.65,-38.1,2019-03-06
71,THOR,Synthorx Inc,Time Not Supplied,-0.12,-2.94,-2350.0,2019-03-12
95,THR,Thermon Group Holdings Inc,Before Market Open,0.34,0.4,17.65,2019-01-30
30,THRM,Gentherm Inc,TAS,0.57,0.5,-12.28,2019-02-21
0,THS,TreeHouse Foods Inc,TAS,0.95,1.03,8.42,2019-02-14
23,THST,Truett-Hurst Inc,After Market Close,,,,2019-03-20
4,TIF,Tiffany & Co,TAS,1.6,1.67,4.37,2019-03-22
10,TIKK,Tel-Instrument Electronics Corp,TAS,,,,2019-02-08
46,TIKRF,Tikcro Technologies Ltd,Time Not Supplied,,,,2019-03-07
76,TILE,Interface Inc,TAS,0.39,0.41,5.13,2019-02-19
0,TIPT,Tiptree Inc,TAS,,,,2019-03-14
59,TISI,Team Inc,TAS,-0.01,0.54,5500.0,2019-03-12
45,TITN,Titan Machinery Inc,TAS,0.01,-0.04,-500.0,2019-03-27
44,TIVO,TiVo Corp,TAS,0.27,0.24,-11.11,2019-02-26
9,TIXC,Tix Corp,Before Market Open,,,,2019-02-22
11,TIXC,Tix Corp,Before Market Open,,,,2019-03-26
61,TJX,TJX Companies Inc,TAS,0.68,0.68,,2019-02-27
71,TK,Teekay Corp,TAS,-0.13,-0.02,84.62,2019-02-21
60,TKR,Timken Co,Before Market Open,1.03,1.0,-2.91,2019-02-05
88,TLF,Tandy Leather Factory Inc,TAS,,,,2019-03-07
74,TLGT,Teligent Inc,TAS,-0.02,-0.18,-800.0,2019-03-18
10,TLND,Talend SA,TAS,-0.15,-0.13,13.33,2019-01-08
57,TLND,Talend SA,TAS,-0.15,-0.13,13.33,2019-02-14
52,TLRA,Telaria Inc,TAS,-0.03,0.03,200.0,2019-02-26
12,TLRD,Tailored Brands Inc,TAS,-0.29,-0.28,3.45,2019-03-13
20,TLRS,Timberline Resources Corp,Time Not Supplied,,,,2019-02-19
81,TLRY,Tilray Inc,After Market Close,-0.14,-0.31,-121.43,2019-03-18
13,TLYS,Tillys Inc,TAS,0.25,0.27,8.0,2019-03-14
26,TME,Tencent Music Entertainment Group,TAS,0.08,0.08,,2019-03-19
27,TME,Tencent Music Entertainment Group,Time Not Supplied,0.08,0.08,,2019-03-19
28,TME,Tencent Music Entertainment Group,TAS,0.08,0.08,,2019-03-19
69,TMED,Trimedyne Inc,Time Not Supplied,,,,2019-02-11
5,TMED,Trimedyne Inc,Time Not Supplied,,,,2019-02-19
52,TMHC,Taylor Morrison Home II Corp,Before Market Open,0.39,0.86,120.51,2019-02-05
59,TMHC,Taylor Morrison Home Corp,TAS,0.39,0.86,120.51,2019-02-13
91,TMO,Thermo Fisher Scientific Inc,TAS,3.18,3.25,2.2,2019-01-30
31,TMP,Tompkins Financial Corp,Time Not Supplied,1.34,1.23,-8.21,2019-01-25
68,TMST,TimkenSteel Corp,TAS,-0.06,0.15,350.0,2019-02-20
42,TMUS,T-Mobile US Inc,TAS,0.69,0.75,8.7,2019-02-07
31,TNAV,Telenav Inc,TAS,-0.12,-0.04,66.67,2019-02-07
45,TNC,Tennant Co,TAS,0.47,0.54,14.89,2019-02-21
79,TNDM,Tandem Diabetes Care Inc,TAS,-0.2,0.02,110.0,2019-02-26
7,TNET,TriNet Group Inc,TAS,0.52,0.59,13.46,2019-02-14
67,TNK,Teekay Tankers Ltd,TAS,0.13,0.4,207.69,2019-02-21
32,TNP,Tsakos Energy Navigation Ltd,Before Market Open,,-0.84,,2019-03-29
33,TNXP,Tonix Pharmaceuticals Holding Corp,TAS,-36.63,-61.0,-66.53,2019-03-18
47,TOCA,Tocagen Inc,Time Not Supplied,-0.68,-0.96,-41.18,2019-02-27
9,TOFB,Tofutti Brands Inc,Time Not Supplied,,,,2019-03-29
31,TOL,Toll Brothers Inc,TAS,0.61,0.76,24.59,2019-02-26
30,TOO,Teekay Offshore Partners LP,TAS,0.23,0.12,-47.83,2019-02-08
51,TOPS,Top Ships Inc,Before Market Open,,,,2019-03-28
58,TOWN,Towne Bank,Before Market Open,0.53,0.49,-7.55,2019-01-24
11,TPB,Turning Point Brands Inc,TAS,0.49,0.49,,2019-03-05
50,TPC,Tutor Perini Corp,After Market Close,0.79,0.98,24.05,2019-02-27
51,TPC,Tutor Perini Corp,TAS,0.79,0.98,24.05,2019-02-27
27,TPCO,Tribune Publishing Co,TAS,0.71,0.71,,2019-03-13
35,TPCS,TechPrecision Corp,TAS,,,,2019-02-13
15,TPH,TRI Pointe Group Inc,TAS,0.65,0.7,7.69,2019-02-26
56,TPIC,Tpi Composites Inc,TAS,-0.04,-0.26,-550.0,2019-02-28
34,TPL,Texas Pacific Land Trust,After Market Close,,,,2019-01-31
41,TPR,Tapestry Inc,TAS,1.11,1.07,-3.6,2019-02-07
61,TPRE,Third Point Reinsurance Ltd,TAS,-3.07,-3.24,-5.54,2019-02-27
12,TPVG,Triplepoint Venture Growth BDC Corp,TAS,0.34,0.41,20.59,2019-03-06
25,TPX,Tempur Sealy International Inc,TAS,0.97,0.9,-7.22,2019-02-14
88,TR,Tootsie Roll Industries Inc,After Market Close,,,,2019-02-12
84,TRC,Tejon Ranch Co,Before Market Open,,,,2019-02-28
25,TRCB,Two River Bancorp,Before Market Open,0.32,0.35,9.37,2019-01-29
2,TRCK,Track Group Inc,After Market Close,,,,2019-02-14
48,TREC,Trecora Resources,TAS,0.07,-0.12,-271.43,2019-03-07
31,TREE,LendingTree Inc,TAS,1.46,1.22,-16.44,2019-02-26
33,TREP,Trucept Inc,Before Market Open,,,,2019-02-22
32,TREP,Trucept Inc,Before Market Open,,,,2019-03-01
73,TREX,Trex Company Inc,TAS,0.35,0.43,22.86,2019-02-14
34,TRGP,Targa Resources Corp,TAS,0.01,-0.6,-6100.0,2019-02-20
68,TRHC,Tabula Rasa HealthCare Inc,TAS,0.19,0.21,10.53,2019-02-28
33,TRIB,Trinity Biotech PLC,TAS,0.04,0.07,75.0,2019-03-07
80,TRIP,TripAdvisor Inc,TAS,0.29,0.27,-6.9,2019-02-12
23,TRMB,Trimble Inc,TAS,0.46,0.48,4.35,2019-02-06
63,TRMK,Trustmark Corp,TAS,0.54,0.55,1.85,2019-01-23
68,TRMT,Tremont Mortgage Trust,Time Not Supplied,0.14,0.06,-57.14,2019-02-07
18,TRN,Trinity Industries Inc,TAS,0.25,0.26,4.0,2019-02-20
59,TRNO,Terreno Realty Corp,Before Market Open,0.17,0.38,123.53,2019-02-06
5,TRNS,Transcat Inc,TAS,0.27,0.21,-22.22,2019-02-05
83,TROV,Trovagene Inc,TAS,-1.05,-1.09,-3.81,2019-03-06
96,TROW,T. Rowe Price Group Inc,TAS,1.6,1.41,-11.88,2019-01-30
57,TROX,Tronox Ltd,TAS,0.09,0.06,-33.33,2019-02-27
55,TRS,TriMas Corp,TAS,0.37,0.38,2.7,2019-02-28
19,TRST,TrustCo Bank Corp N Y,TAS,0.16,0.17,6.25,2019-01-22
15,TRT,Trio-Tech International,TAS,,,,2019-02-13
48,TRTC,Terra Tech Corp,After Market Close,,,,2019-03-14
48,TRTN,Triton International Ltd,TAS,1.16,1.25,7.76,2019-02-14
5,TRTX,TPG RE Finance Trust Inc,TAS,0.43,0.43,,2019-02-26
58,TRU,TransUnion,TAS,0.63,0.66,4.76,2019-02-14
46,TRUE,TrueCar Inc,TAS,0.05,0.03,-40.0,2019-02-14
21,TRUP,Trupanion Inc,TAS,,-0.01,,2019-02-13
44,TRV,Travelers Companies Inc,TAS,2.06,2.13,3.4,2019-01-22
39,TRVG,trivago NV,TAS,0.01,0.03,200.0,2019-02-06
54,TRVN,Trevena Inc,TAS,-0.07,-0.1,-42.86,2019-03-13
60,TRXC,Transenterix Inc,TAS,-0.83,-0.91,-9.64,2019-02-26
22,TRXD,Trxade Group Inc,Time Not Supplied,,,,2019-03-26
20,TSBA,Touchstone Bank,Time Not Supplied,,,,2019-01-31
25,TSBK,Timberland Bancorp Inc,Time Not Supplied,,,,2019-01-22
56,TSC,TriState Capital Holdings Inc,TAS,0.46,0.49,6.52,2019-01-30
39,TSCO,Tractor Supply Co,TAS,1.09,1.11,1.83,2019-01-31
29,TSE,Trinseo SA,TAS,0.25,0.23,-8.0,2019-02-13
5,TSLA,Tesla Inc,TAS,2.2,1.93,-12.27,2019-01-30
38,TSLF,THL Credit Senior Loan Fund,Time Not Supplied,,,,2019-03-06
13,TSLX,TPG Specialty Lending Inc,TAS,0.53,0.67,26.42,2019-02-20
5,TSN,Tyson Foods Inc,TAS,1.56,1.58,1.28,2019-02-07
62,TSQ,Townsquare Media Inc,TAS,0.27,0.27,,2019-03-12
4,TSRI,TSR Inc,After Market Close,,,,2019-01-11
76,TSRO,TESARO Inc,After Market Close,,,,2019-02-25
33,TSSI,TSS Inc,TAS,,,,2019-03-21
93,TTC,Toro Co,TAS,0.5,0.51,2.0,2019-02-21
4,TTD,Trade Desk Inc,TAS,0.79,1.09,37.97,2019-02-21
5,TTD,Trade Desk Inc,After Market Close,0.79,1.09,37.97,2019-02-21
59,TTEC,TTEC Holdings Inc,TAS,0.76,0.63,-17.11,2019-03-06
6,TTEK,Tetra Tech Inc,TAS,0.62,0.7,12.9,2019-01-30
22,TTGT,TechTarget Inc,TAS,0.11,0.09,-18.18,2019-02-06
90,TTI,Tetra Technologies Inc,TAS,-0.02,-0.01,50.0,2019-02-28
9,TTMI,TTM Technologies Inc,TAS,0.47,0.52,10.64,2019-02-06
31,TTOO,T2 Biosystems Inc,TAS,-0.29,-0.35,-20.69,2019-03-07
17,TTPH,Tetraphase Pharmaceuticals Inc,TAS,-8.1,-8.0,1.23,2019-03-14
32,TTWO,Take-Two Interactive Software Inc,TAS,2.8,2.9,3.57,2019-02-06
40,TUES,Tuesday Morning Corp,TAS,0.29,0.35,20.69,2019-01-31
26,TUP,Tupperware Brands Corp,TAS,1.33,1.33,,2019-01-30
0,TURN,180 Degree Capital Corp,TAS,,,,2019-02-25
73,TUSK,Mammoth Energy Services Inc,TAS,0.73,1.05,43.84,2019-03-14
34,TVPT,Travelport Worldwide Ltd,TAS,0.25,0.31,24.0,2019-02-22
2,TVTV,Wherevertv Broadcasting Corporation Inc,Time Not Supplied,,,,2019-01-08
61,TVTY,Tivity Health Inc,TAS,0.58,0.73,25.86,2019-01-28
73,TVTY,Tivity Health Inc,TAS,0.58,0.73,25.86,2019-02-19
35,TWI,Titan International Inc,TAS,-0.05,-0.21,-320.0,2019-03-07
36,TWIN,Twin Disc Inc,TAS,0.29,0.31,6.9,2019-02-01
77,TWLO,Twilio Inc,TAS,0.04,0.04,,2019-02-12
22,TWMC,Trans World Entertainment Corp,TAS,,,,2019-03-28
23,TWMC,Trans World Entertainment Corp,Before Market Open,,,,2019-03-28
27,TWNK,Hostess Brands Inc,TAS,0.14,0.17,21.43,2019-02-27
68,TWO,Two Harbors Investment Corp,TAS,0.47,0.49,4.26,2019-02-06
1,TWOU,2U Inc,TAS,0.21,0.23,9.52,2019-02-25
28,TWST,Twist Bioscience Corp,TAS,-0.85,-1.18,-38.82,2019-02-07
52,TWTR,Twitter Inc,TAS,0.25,0.31,24.0,2019-02-07
10,TX,Ternium SA,After Market Close,1.55,1.79,15.48,2019-02-19
55,TXMD,TherapeuticsMD Inc,TAS,-0.17,-0.17,,2019-02-21
90,TXN,Texas Instruments Inc,TAS,1.24,1.27,2.42,2019-01-23
98,TXRH,Texas Roadhouse Inc,TAS,0.41,0.42,2.44,2019-02-19
3,TXT,Textron Inc,TAS,0.98,1.15,17.35,2019-01-24
7,TYL,Tyler Technologies Inc,TAS,1.26,1.26,,2019-02-20
22,TZOO,Travelzoo,TAS,0.07,0.13,85.71,2019-02-05
0,UAA,Under Armour Inc,TAS,0.04,0.09,125.0,2019-02-12
12,UAL,United Continental Holdings Inc,TAS,2.04,2.41,18.14,2019-01-15
0,UAMA,United American Corp,Time Not Supplied,,,,2019-03-31
43,UAN,CVR Partners LP,TAS,0.03,-0.01,-133.33,2019-02-20
12,UBCP,United Bancorp Inc,Before Market Open,,,,2019-01-25
23,UBCP,United Bancorp Inc,Before Market Open,,,,2019-01-31
38,UBFO,United Security Bancshares,Time Not Supplied,,,,2019-01-23
30,UBOH,United Bancshares Inc,Time Not Supplied,,,,2019-01-22
9,UBQU,Ubiquitech Software Corp,Time Not Supplied,,,,2019-03-04
23,UBSI,United Bankshares Inc,TAS,0.61,0.62,1.64,2019-01-29
31,UCBI,United Community Banks Inc,TAS,0.55,0.57,3.64,2019-01-22
56,UCFC,United Community Financial Corp,TAS,0.2,0.18,-10.0,2019-01-23
64,UCTT,Ultra Clean Holdings Inc,TAS,0.25,0.23,-8.0,2019-02-21
82,UDR,UDR Inc,TAS,0.09,0.3,233.33,2019-02-12
79,UE,Urban Edge Properties,After Market Close,0.14,0.06,-57.14,2019-02-13
